"","Year","Month","Stock_Vw_Ret","Stock_Ew_Ret","Stock_lag_MV"
"421",1961,1,0.064018351770428,0.0824372575896964,294896554.5625
"422",1961,2,0.0371095752314334,0.0613870688705234,313602530.0625
"423",1961,3,0.0308935737005382,0.0505572693849789,323988204.6875
"424",1961,4,0.0046384151156027,0.0090553871559633,334793454.75
"425",1961,5,0.0258179434954374,0.0423481380255941,336481304.9375
"426",1961,6,-0.0287143262159199,-0.0426853710974262,343951650.75
"427",1961,7,0.0301887378817421,0.0113594862888483,333417669.625
"428",1961,8,0.0271318148478677,0.0213911416819013,344595707.8125
"429",1961,9,-0.0198053169834654,-0.0296377120658135,352566347.6875
"430",1961,10,0.0275752966142346,0.0208389863760218,345361608.625
"431",1961,11,0.0460235566026829,0.0465055662759243,355030186.125
"432",1961,12,0.000110298428108371,-0.00421871107110711,369687989.4375
"433",1962,1,-0.0363241866284885,-0.00805824222120541,372110925.125
"434",1962,2,0.0200922482305307,0.0152043009883199,358877396.4375
"435",1962,3,-0.00480282659596445,-0.00609718753135368,365888728.75
"436",1962,4,-0.0636385939491114,-0.0687402419054879,363335893.0625
"437",1962,5,-0.0840542825750321,-0.098635170556553,340150225.0625
"438",1962,6,-0.0827522059924427,-0.086136520609319,310051509.1875
"439",1962,7,0.0653558308418038,0.0645303646953405,282804113
"440",1962,8,0.0236088700645983,0.0376951240232905,323590047.5
"441",1962,9,-0.0500609464999433,-0.0654916029434069,329565139.3125
"442",1962,10,0.0020228507761348,-0.0405267491251953,312734114.59375
"443",1962,11,0.110570455049827,0.121575471205871,312555836.65625
"444",1962,12,0.0124623536499737,-0.0259732124694765,344955492.96875
"445",1963,1,0.0518585002846236,0.089566318240106,350101060.0625
"446",1963,2,-0.0215393232563833,-0.0158096695607763,367950965.3125
"447",1963,3,0.0330342703509543,0.0113800417593105,358435702.96875
"448",1963,4,0.0476105140295716,0.0263653613659531,369949735.375
"449",1963,5,0.0199940619734613,0.0323832149390244,387758439.4375
"450",1963,6,-0.0177396821014162,-0.0101567833132276,393625769.75
"451",1963,7,-0.00123632944793174,-0.0064995928174001,386356281.09375
"452",1963,8,0.0531657002092939,0.0422028060505081,385325041.65625
"453",1963,9,-0.0129088288357305,-0.0109150324214792,404417668.15625
"454",1963,10,0.0282374295132207,0.0126077576712955,398717992.15625
"455",1963,11,-0.0058252038021499,-0.0166230074307274,409300203.84375
"456",1963,12,0.0210909211254024,-0.00528708693993256,402830894.8125
"457",1964,1,0.0259050331785801,0.0330067285570131,412882567.53125
"458",1964,2,0.0180586052020196,0.025756960673848,425452762.90625
"459",1964,3,0.0172044576765555,0.0264264720386238,432493051.9375
"460",1964,4,0.00396224954196615,0.000104347916706854,439573105.96875
"461",1964,5,0.0167440841808423,0.00708488286594813,442987611.59375
"462",1964,6,0.0156735404592835,0.0110044397574749,448675931.03125
"463",1964,7,0.0204717712354564,0.0299721322085794,454952538.75
"464",1964,8,-0.0115370598921082,-0.00642194830132939,464572156.28125
"465",1964,9,0.0296901368565895,0.037582334486166,456989697.5
"466",1964,10,0.00884890681273769,0.0193599637541327,470427579.34375
"467",1964,11,0.00286745382883281,-0.000199362601491899,473812628.28125
"468",1964,12,0.00342276345494053,-0.0135372138457463,470300566.6875
"469",1965,1,0.0382339776399006,0.0718729107025454,475836028.125
"470",1965,2,0.00742394838521576,0.0336486311917607,493861190.3125
"471",1965,3,-0.00983446858126191,0.0152455124694376,495453292.5625
"472",1965,4,0.0341614405378528,0.0426586539808365,491190837.6875
"473",1965,5,-0.00462072926403262,-0.00632192937165124,507908440.53125
"474",1965,6,-0.0514887466702403,-0.0844024376825706,504357835.0625
"475",1965,7,0.0173252817070361,0.0290868500241896,477505861.8125
"476",1965,8,0.0305725008019097,0.0417133757889275,485239679.1875
"477",1965,9,0.0317102154771045,0.0270119260219594,497806577.625
"478",1965,10,0.0291031913364386,0.0590710743862342,512886724.65625
"479",1965,11,0.00322332919739838,0.0476941457188513,527752576.5
"480",1965,12,0.0134130125092457,0.0437192760217085,525764490.875
"481",1966,1,0.0109495754930205,0.0635375985237106,537054204.09375
"482",1966,2,-0.00862569594042528,0.0299560356454721,542783790.09375
"483",1966,3,-0.0212870815782689,-0.0101318440502205,535719304.6875
"484",1966,4,0.0247536723235263,0.0472624355173993,523429242
"485",1966,5,-0.0525101846757139,-0.0878522123509126,535494781.625
"486",1966,6,-0.0106618125982924,-0.00513749989556497,506027101.875
"487",1966,7,-0.0127109715923187,-0.0158547466346154,500219797.9375
"488",1966,8,-0.0748765088066915,-0.100945853927203,493827229.84375
"489",1966,9,-0.00664888068612121,-0.0187713302380858,454285884.78125
"490",1966,10,0.0430168778697198,-0.0150427794524681,450132733.28125
"491",1966,11,0.0179377757669585,0.0421080591039085,469007836.46875
"492",1966,12,0.00532371309222401,0.0174191666807954,474640769.4375
"493",1967,1,0.0858232285054993,0.174889016213639,481241447.8125
"494",1967,2,0.0113646619783783,0.043993486153367,522125899.9375
"495",1967,3,0.0438010554733298,0.0596480646554193,526606385.6875
"496",1967,4,0.042116726996322,0.0424311185034214,548464194.75
"497",1967,5,-0.0397894365286646,-0.00793234959349593,571502125.1875
"498",1967,6,0.0267555143687958,0.0831673017036579,544618143.875
"499",1967,7,0.0488520494927382,0.0840426489828199,558598268.8125
"500",1967,8,-0.00579826635612017,0.00651860103513656,584125716.5625
"501",1967,9,0.034116525001864,0.0635152475876583,578030073.9375
"502",1967,10,-0.0268092890226795,-0.021191907970977,596485616.375
"503",1967,11,0.00719286033080588,0.000484901482544238,578751933.8125
"504",1967,12,0.0338352930275328,0.0827998321608395,580079140.4375
"505",1968,1,-0.0363355043644195,0.022662537747737,611138941.9375
"506",1968,2,-0.0334974291812437,-0.056878969740634,586707870
"507",1968,3,0.00592197922989354,-0.0109335957639976,563947977.375
"508",1968,4,0.0943830641218445,0.14632080166558,567245811
"509",1968,5,0.0272074289906056,0.0923732329521152,618289949.875
"510",1968,6,0.0111321569893973,0.0154963576249161,633029933.75
"511",1968,7,-0.0222973076099209,-0.0280404293695328,639666700.5625
"512",1968,8,0.0175573079467979,0.0359372903742535,623758222.875
"513",1968,9,0.044336330501677,0.0692304752441811,634482814.625
"514",1968,10,0.00863670139949559,0.00664999190530378,661609151.6875
"515",1968,11,0.0584207274603965,0.0721996152719408,665781511.5625
"516",1968,12,-0.0350145543951804,0.00441353049670257,703940365.375
"517",1969,1,-0.0072160902810297,-0.00323944911446905,697468503.875
"518",1969,2,-0.0536412211696485,-0.0868406728969454,692517446.375
"519",1969,3,0.0307673545413033,0.0193706774630401,653469367.875
"520",1969,4,0.0198941278778339,0.00304772368421053,673604701.9375
"521",1969,5,0.00373576856157724,0.00497359363148062,688704492.6875
"522",1969,6,-0.0663918488801305,-0.113193176197118,687841174.375
"523",1969,7,-0.0646702698403177,-0.0959858193784592,641139696.21875
"524",1969,8,0.0517641004204006,0.0521655241209692,600343501.0625
"525",1969,9,-0.0235580783513053,-0.0247353069647231,630834677.0625
"526",1969,10,0.0564889932529086,0.0942791946642469,615019379.5625
"527",1969,11,-0.0327248719371117,-0.0562974250681199,649831747.125
"528",1969,12,-0.0198733417947669,-0.066934553015805,626197420.8125
"529",1970,1,-0.0748187677916711,-0.040404842366757,623292409.9375
"530",1970,2,0.0572532027842533,0.0404940583482944,575958952.0625
"531",1970,3,-0.0048832655321094,-0.024301365701559,608612203
"532",1970,4,-0.104813403410709,-0.163688224344736,605163103.75
"533",1970,5,-0.0640489773136582,-0.0913881966052138,540305342.125
"534",1970,6,-0.0520778057907756,-0.0755363907665916,503006364.125
"535",1970,7,0.0744248206997753,0.0585884568064538,476236656.6875
"536",1970,8,0.0501657670994106,0.0626114020300088,514039153.875
"537",1970,9,0.0471846074764703,0.128332465874064,537453655.125
"538",1970,10,-0.0181624197362157,-0.0595666058746164,562704230.5
"539",1970,11,0.0504651805490043,0.00243052357793879,551588765.5625
"540",1970,12,0.0613783270697358,0.0832397459664192,577679444.6875
"541",1971,1,0.0521462890490946,0.137439968586387,621421735.4375
"542",1971,2,0.0173983778222854,0.0492913567159635,653333049.5
"543",1971,3,0.044219086544001,0.0563581169056932,661892179.1875
"544",1971,4,0.0342849427381858,0.0278258648618432,691354467.25
"545",1971,5,-0.0368754763996967,-0.050377411720104,714777118.5
"546",1971,6,0.00269768551476565,-0.0180162865058518,686741189.125
"547",1971,7,-0.0409549018286888,-0.0563172301258562,686490178.4375
"548",1971,8,0.0425256901983886,0.041921378690629,659129469.75
"549",1971,9,-0.00486060529213525,-0.00530294550872712,685265611.375
"550",1971,10,-0.0405265850987946,-0.05872380787135,681779334.5625
"551",1971,11,-0.000896961380022312,-0.0340295462726366,653529404.6875
"552",1971,12,0.0907009541169995,0.119249415810461,651090552.6875
"553",1972,1,0.0277065298178832,0.105860732664996,724535384.5625
"554",1972,2,0.0311528654940872,0.0416763297386976,744659684.8125
"555",1972,3,0.00899004784975807,-0.000104225713104588,766154192.3125
"556",1972,4,0.00574188861338727,0.00112028694936188,772400977.9375
"557",1972,5,0.0155226314480096,-0.0195387639573071,777533312.625
"558",1972,6,-0.0214612430692275,-0.0347663387888707,786323287.5625
"559",1972,7,-0.00485616179850274,-0.0316581639557987,769583224.5
"560",1972,8,0.0354205181344819,0.0108375858132898,765689154.9375
"561",1972,9,-0.00795015002677633,-0.0323095644618616,791685564.8125
"562",1972,10,0.00915721849674968,-0.0155489162862491,786007732.6875
"563",1972,11,0.0495732451796864,0.0511904223203533,792580150.25
"564",1972,12,0.00992183884679943,-0.0216810576875749,828837489.3125
"565",1973,1,-0.0284547774203296,-0.0285820426715272,978491665.5
"566",1973,2,-0.0442813988114471,-0.0758215290011052,950536724.8125
"567",1973,3,-0.00851829027582116,-0.0306179690714686,904578555.8125
"568",1973,4,-0.0515336649122891,-0.073183423908988,895829197.03125
"569",1973,5,-0.0244176717450681,-0.086689254765281,848779004.6875
"570",1973,6,-0.010516242760183,-0.041270483998427,824261174.5625
"571",1973,7,0.0567883989517758,0.109912147433423,813935753.40625
"572",1973,8,-0.0312002009945542,-0.0453982736705815,858559718.15625
"573",1973,9,0.0542521515082686,0.0744783969941061,827531127.875
"574",1973,10,-0.00174519654789758,-0.000721513011343099,872504546.28125
"575",1973,11,-0.121843821817017,-0.177592628604325,870282666.09375
"576",1973,12,0.0123457855754019,-0.0419247101845062,759144433.53125
"577",1974,1,0.00457626462479448,0.135549879116384,766105703.25
"578",1974,2,0.0010858746410897,0.00728770635410241,768079968.9375
"579",1974,3,-0.022559983725856,0.00993255962893681,764439658.5625
"580",1974,4,-0.0454138129968103,-0.0542528919986151,745837475.15625
"581",1974,5,-0.0392556687376597,-0.0709756272206671,710609817.09375
"582",1974,6,-0.02223134332125,-0.0314061497983409,678848386.6875
"583",1974,7,-0.0735940511842903,-0.0533712429261301,661681712.15625
"584",1974,8,-0.0874395420438429,-0.0815745266985271,611627684.96875
"585",1974,9,-0.10973067604332,-0.0803489211759693,553314962.9375
"586",1974,10,0.166004503114271,0.0923301190472659,491182810.34375
"587",1974,11,-0.0396817858340405,-0.049328670738492,571272068.84375
"588",1974,12,-0.0276462756077306,-0.0795716636125654,546389458.6875
"589",1975,1,0.142417806482438,0.294644116370809,531766907.75
"590",1975,2,0.059901862853209,0.0587161701568337,607006699.75
"591",1975,3,0.0306949738071506,0.0827191757522896,640310381.625
"592",1975,4,0.0466384732988376,0.0353475743846656,664055684.625
"593",1975,5,0.0562264946446749,0.0760004946518228,695166845.96875
"594",1975,6,0.0523231948173918,0.0740908498394482,731664486.40625
"595",1975,7,-0.0610235290271155,-0.00739945194713131,769113322.59375
"596",1975,8,-0.0236641102239923,-0.0466893993070593,721113650.15625
"597",1975,9,-0.0372386192867286,-0.0369857217812534,700298513.59375
"598",1975,10,0.0585169796906653,0.0165885290208814,672871933.8125
"599",1975,11,0.0307143328852332,0.0189171830589255,710288313.9375
"600",1975,12,-0.0111687035304075,-0.00464198354962725,729122399.40625
"601",1976,1,0.126200715869765,0.1912957108806,719991284.625
"602",1976,2,0.00678359191332956,0.115871956629701,809918644.625
"603",1976,3,0.0273003448997378,0.0230913930142932,813447068.8125
"604",1976,4,-0.010636727389504,-0.00450327715754133,834005474.3125
"605",1976,5,-0.00971147175438568,-0.0193951850810811,825287308.0625
"606",1976,6,0.0447515278238251,0.0277933777033809,813630249.90625
"607",1976,7,-0.00602370180691931,0.00278048419290135,849081249.15625
"608",1976,8,-0.00137821857755961,-0.0162111916344624,842337844.09375
"609",1976,9,0.0247790195859369,0.0159172108667273,832291433.375
"610",1976,10,-0.0200735521999976,-0.021670328984162,856933184.75
"611",1976,11,0.00756404544997977,0.0258823269904357,838851861.65625
"612",1976,12,0.0603035302998284,0.100374633189309,842193919.8125
"613",1977,1,-0.0367873734772201,0.0375237798868206,892514214.25
"614",1977,2,-0.0158840993914694,0.00360525591064557,857512315.96875
"615",1977,3,-0.00993149735377527,0.0111728921526587,839239416.125
"616",1977,4,0.00545311180857337,0.0180858532466039,830655256.46875
"617",1977,5,-0.010827478748359,0.00322557085349679,835486090.5625
"618",1977,6,0.0510610947921198,0.0526968165961903,821085320.65625
"619",1977,7,-0.0127190722996494,0.0118011059856384,863483312.1875
"620",1977,8,-0.0131101164064752,-0.00307206445644779,851908547.25
"621",1977,9,0.0016451666771421,0.0146876542275594,835433219.1875
"622",1977,10,-0.0388212796374639,-0.022776222246267,835990999.09375
"623",1977,11,0.045258959867547,0.0707047119989377,800792012.09375
"624",1977,12,0.00752354065698888,0.0218979242493367,831295749.5625
"625",1978,1,-0.0550877932036265,-0.0123341420852076,838923725.84375
"626",1978,2,-0.00917771905685416,0.0267208920399074,788784966.21875
"627",1978,3,0.0337696158448785,0.0678744245722961,775550576.25
"628",1978,4,0.0839929199777419,0.0818839694777087,799163785.96875
"629",1978,5,0.0227057325445748,0.0709015104369829,864492549.0625
"630",1978,6,-0.0115105396335779,0.0101659942145275,876045736.5
"631",1978,7,0.0566339371486115,0.0522577062072012,864983671.41409
"632",1978,8,0.0430828489241139,0.0949761430075355,912578568.875
"633",1978,9,-0.00787836516487704,0.00589661903448993,944818949.625
"634",1978,10,-0.11210899605282,-0.182380865060851,937223523.46875
"635",1978,11,0.0340896720430587,0.0421708614424637,829389684.3125
"636",1978,12,0.0166331250961739,0.0136563836651297,851481522.90625
"637",1979,1,0.0499248915936438,0.0941123494552296,867646931.625
"638",1979,2,-0.0281876610720655,-0.0178258816147811,907069777.3125
"639",1979,3,0.0647838202846421,0.0837424144300648,872734719.60555
"640",1979,4,0.007347926761257,0.0287681522065956,925955938.10555
"641",1979,5,-0.0135277013144937,-0.00461815329496067,929540341.23055
"642",1979,6,0.0465453768631292,0.0552530727513749,908454083.15625
"643",1979,7,0.0158783270905198,0.022979342296151,948332805.15625
"644",1979,8,0.0628722272738186,0.0750379661319073,960926075.96875
"645",1979,9,0.000121919129506901,-0.00256322449618089,1015024980.0625
"646",1979,10,-0.072078293816925,-0.0972981282035924,1013003692.09375
"647",1979,11,0.0619883853831718,0.0656568002130242,936252323.09375
"648",1979,12,0.0272871504324054,0.0682871075761331,988662715.8125
"649",1980,1,0.0627514460659238,0.104510309015348,1018662788.25772
"650",1980,2,-0.0033251063816686,-0.00666841957534266,1075862999.15414
"651",1980,3,-0.11653827588915,-0.165731232119275,1063499502.64642
"652",1980,4,0.0517476000872257,0.0507983827237371,935038158.14642
"653",1980,5,0.0605543096288833,0.0706474554158154,983088974.84097
"654",1980,6,0.0366517890423537,0.0445492933675855,1036415348.30847
"655",1980,7,0.0701329039206715,0.0915088174570789,1073939693.88847
"656",1980,8,0.0244641306099217,0.0655973805788603,1149488561.68744
"657",1980,9,0.0294297750798682,0.0530785069876449,1171115254.89123
"658",1980,10,0.020177067487113,0.0487434869666867,1208694871.62721
"659",1980,11,0.105336606249181,0.0734572476936246,1229473043.71622
"660",1980,12,-0.0319686775604618,-0.031755094179743,1348774766.61657
"661",1981,1,-0.0399641297419604,0.00622384969524721,1314671481.70788
"662",1981,2,0.0163717013154737,0.00249666412128416,1260485057.67999
"663",1981,3,0.0476314356439171,0.0734167645698136,1272791354.21233
"664",1981,4,-0.00928068228447171,0.0299176698794628,1330532260.9703
"665",1981,5,0.0126062163410769,0.0291704292440173,1316809108.90843
"666",1981,6,-0.01007033974976,-0.013409766901787,1327327255.11832
"667",1981,7,-0.00297522513691519,-0.0200650208461067,1313501122.44419
"668",1981,8,-0.0572950738631083,-0.0746077049312854,1309208198.55188
"669",1981,9,-0.059166885941537,-0.0899990030181629,1225929015.59779
"670",1981,10,0.0608021891003122,0.0717202525070197,1148351089.67706
"671",1981,11,0.0440465951654844,0.0191565761562998,1207260714.77785
"672",1981,12,-0.027683136773173,-0.020118027030061,1258354538.40996
"673",1982,1,-0.0243957585419068,-0.0179496417673866,1226315886.21144
"674",1982,2,-0.0493490680368147,-0.047850719562634,1192245995.67483
"675",1982,3,-0.00874507848528551,-0.0120894909039427,1123765409.04708
"676",1982,4,0.0437784891367361,0.053579631641791,1099668180.92614
"677",1982,5,-0.0292257196368881,-0.0235967543335326,1143687289.72499
"678",1982,6,-0.0211832061106549,-0.0362304874568132,1100181453.82492
"679",1982,7,-0.0212967695767182,-0.0165535723521112,1074336671.59572
"680",1982,8,0.118803025725635,0.0622878237278967,1039915470.79844
"681",1982,9,0.0179504202747752,0.032958175417421,1162043065.18859
"682",1982,10,0.118396615977288,0.131075712933826,1180992514.00231
"683",1982,11,0.0530259480963881,0.0954835115101877,1318345967.96432
"684",1982,12,0.0121045613874249,0.0218924477490608,1381796174.41461
"685",1983,1,0.0426700066665755,0.112692947854744,1406841954.16766
"686",1983,2,0.0320254965422715,0.0555291212741618,1460367909.35355
"687",1983,3,0.0344173995445129,0.0509753257770635,1498308083.25987
"688",1983,4,0.0737531020587794,0.0818742618423002,1555503778.7633
"689",1983,5,0.0122740262977155,0.0939895853231186,1671349116.22407
"690",1983,6,0.0373545642540592,0.0505568417641456,1689963464.17187
"691",1983,7,-0.0332001191035896,-0.0193052529025113,1767593092.46731
"692",1983,8,0.00248106115512229,-0.035391363876948,1712309394.55937
"693",1983,9,0.0167075151697943,0.00294716882099436,1714004769.57879
"694",1983,10,-0.02679369461008,-0.0574838076708248,1749197181.92405
"695",1983,11,0.0286461378488089,0.0299600793272411,1704069217.08561
"696",1983,12,-0.0104925375767541,-0.0202713571059256,1749836231.82406
"697",1984,1,-0.0116284304069702,0.00447682624125866,1737308509.54551
"698",1984,2,-0.0407464168561092,-0.0570440364096304,1717709943.16728
"699",1984,3,0.0135946094481802,0.00622181825535848,1627708446.91373
"700",1984,4,0.00298516532547889,-0.0199048066070478,1645027349.0397
"701",1984,5,-0.0518259110790977,-0.0511333446147123,1645752733.26643
"702",1984,6,0.0254373295707702,0.0151128597560643,1552042078.79015
"703",1984,7,-0.0191910577244028,-0.0473800616720845,1571416196.43926
"704",1984,8,0.1107322155339,0.0896193699966385,1536241885.49474
"705",1984,9,0.000584075678018211,-0.000105993472749261,1694744170.25819
"706",1984,10,0.00150436837983446,-0.0217921610167758,1689077064.45506
"707",1984,11,-0.0102153526848632,-0.0329776005550534,1678759128.65573
"708",1984,12,0.024733293940044,0.00646346795977205,1644992797.21047
"709",1985,1,0.0860042353658176,0.125671279765311,1679786718.59047
"710",1985,2,0.017990157056884,0.0493449881922142,1815570285.25229
"711",1985,3,-0.00225459895642292,-0.0112679313553371,1837053260.45056
"712",1985,4,-0.00239938101011909,-0.0120155933615694,1826814126.96047
"713",1985,5,0.0572644611126269,0.0231615621501541,1820491617.40171
"714",1985,6,0.0181028962869885,0.00336983128568067,1906270204.56756
"715",1985,7,-0.0010513104504405,0.0194298504835976,1920779428.77304
"716",1985,8,-0.00465492297765266,-0.00342181522222085,1912429695.09949
"717",1985,9,-0.0390440554522928,-0.0584670056266463,1892595548.72507
"718",1985,10,0.0464903885794344,0.0189635743438046,1804626688.17414
"719",1985,11,0.0703723179052234,0.0544681709218437,1885138631.44447
"720",1985,12,0.0450536590431723,0.0312181769607838,1996349373.59482
"721",1986,1,0.0120798657310882,0.0449970264590581,2086350241.01749
"722",1986,2,0.0763925674246164,0.0636709393015565,2104085484.58086
"723",1986,3,0.0546374332710005,0.0495560951365395,2253962015.25214
"724",1986,4,-0.00781246465465007,0.0158037222424156,2377100235.8419
"725",1986,5,0.0510396595542021,0.0388038638056944,2342465149.68694
"726",1986,6,0.0155021975578832,0.00944204637060707,2459290199.27762
"727",1986,7,-0.0590979994892802,-0.0760316519643512,2500165121.48327
"728",1986,8,0.0651048232901763,0.0184653685987167,2355778110.15308
"729",1986,9,-0.0812447604432031,-0.0636187702246667,2502763518.08964
"730",1986,10,0.0509985507618481,0.0270992763373186,2294159990.58447
"731",1986,11,0.015519943918277,-0.00698972773203121,2403233569.01804
"732",1986,12,-0.0275995098569896,-0.0369319278128493,2430582903.12402
"733",1987,1,0.128461418775279,0.118892394585742,2350391483.24623
"734",1987,2,0.0480765092206109,0.0777097346107214,2651801525.03433
"735",1987,3,0.0210300634453848,0.031962705202798,2770435740.81825
"736",1987,4,-0.016586610689488,-0.0211190075737804,2829156016.6968
"737",1987,5,0.0048331965769662,-6.05853427940994e-07,2775211388.19913
"738",1987,6,0.0438166272422464,0.0216071526674659,2784299391.36669
"739",1987,7,0.0429084662940274,0.0327261406932036,2895191385.58829
"740",1987,8,0.0397892395301688,0.0167823412483333,3010598775.17056
"741",1987,9,-0.021341744876642,-0.0158918367132069,3114567954.9294
"742",1987,10,-0.22578167610714,-0.277679865773925,3052483551.71759
"743",1987,11,-0.0741188133113441,-0.0548047889399461,2350766954.51479
"744",1987,12,0.0718171612751529,0.0292451069975945,2162607320.33856
"745",1988,1,0.0449691996157629,0.0793661761404122,2311722223.50188
"746",1988,2,0.0520510196409308,0.06487089679883,2404154759.36619
"747",1988,3,-0.0181404814577812,0.0371325135704512,2512940284.83446
"748",1988,4,0.0102541324357426,0.0156479993647581,2449830983.94886
"749",1988,5,0.00214583606004577,-0.0172997601850472,2465890483.68487
"750",1988,6,0.0525427246290976,0.051596976260574,2454912811.20105
"751",1988,7,-0.00740318508642341,-2.82962005744747e-05,2559236910.50554
"752",1988,8,-0.0270854966310226,-0.0228498102633351,2536079316.0344
"753",1988,9,0.0390824860949066,0.0195127123851309,2445819670.24468
"754",1988,10,0.0175876210623113,-0.0143343504369123,2531587128.16107
"755",1988,11,-0.0171668169615603,-0.0403877277823578,2562733984.19829
"756",1988,12,0.0209432542341518,0.0216259702589433,2500772584.10374
"757",1989,1,0.0661465894991274,0.0633593659063092,2509946951.94587
"758",1989,2,-0.0163792267884112,0.00398754589493231,2657462743.79291
"759",1989,3,0.0223063404573443,0.0178741828080799,2599312290.39873
"760",1989,4,0.0501262920157444,0.031714308561124,2648577913.13503
"761",1989,5,0.0406796743799036,0.0289288993120199,2772682029.10245
"762",1989,6,-0.00635552422811227,-0.0107694110353652,2848655872.05388
"763",1989,7,0.0785111988545492,0.0295433752485978,2817737627.29052
"764",1989,8,0.0217398037331582,0.0201288013312852,3020367948.40525
"765",1989,9,-0.00109615126783004,0.00278218440707822,3074265162.70884
"766",1989,10,-0.0298273598085233,-0.0532567130180576,3064852164.5011
"767",1989,11,0.017102739039567,-0.0113209503653236,2969503748.73329
"768",1989,12,0.0176540052421625,-0.0153218709793263,3004620339.82815
"769",1990,1,-0.0722527493481105,-0.050865675194528,3056878546.54199
"770",1990,2,0.0166980275183548,0.0207305685829729,2811393494.24056
"771",1990,3,0.0246945442796927,0.0263711123451872,2848877605.14809
"772",1990,4,-0.0266654228285764,-0.0258022513054781,2916992391.8976
"773",1990,5,0.0909434171198479,0.0471527854173505,2835987903.78482
"774",1990,6,-0.00465103850117743,0.00578373953484406,3083205289.37928
"775",1990,7,-0.0122124976418852,-0.0316752657967071,3061171226.38593
"776",1990,8,-0.0946500211879378,-0.1158619356876,3018650054.95481
"777",1990,9,-0.055091234700075,-0.0816696080056907,2717791531.32777
"778",1990,10,-0.0123908526356988,-0.0618660805718167,2558533008.47612
"779",1990,11,0.0690268235021426,0.0389024843919383,2518411217.57985
"780",1990,12,0.0305735716618214,-0.00302524926791443,2679524088.14964
"781",1991,1,0.0520027777673775,0.0894404195788689,2749774568.24724
"782",1991,2,0.0766129722753826,0.138228454931071,2883255369.36884
"783",1991,3,0.0308082989527953,0.0848297379485812,3093431182.70086
"784",1991,4,0.00256036663530141,0.0335073955568172,3197658684.29138
"785",1991,5,0.041155185991971,0.0312383921568627,3202631687.16648
"786",1991,6,-0.0452396290551668,-0.0356747910785679,3330250553.8777
"787",1991,7,0.0472208028974794,0.0368608895130067,3196298477.55591
"788",1991,8,0.027756755098181,0.0320246764410103,3346282212.86953
"789",1991,9,-0.0112857504192649,0.00870566244148318,3432025642.15096
"790",1991,10,0.017098261039687,0.025750084834725,3407939938.83781
"791",1991,11,-0.0379354362680234,-0.0248815770659784,3468470518.38922
"792",1991,12,0.112092674913436,0.0401606257009222,3331562316.57717
"793",1992,1,-0.00248950957928317,0.161881151419748,3718160751.67889
"794",1992,2,0.0136583429853202,0.0565664768015379,3703968945.96943
"795",1992,3,-0.023162523690951,-0.0140123143460551,3752703013.06898
"796",1992,4,0.0139616760646465,-0.0382440212029061,3699180241.7649
"797",1992,5,0.00575811123337141,0.00374445732923491,3744088646.30768
"798",1992,6,-0.020178473325404,-0.0420146426421501,3756041826.17921
"799",1992,7,0.0407948465216113,0.0286106520612701,3703470572.70288
"800",1992,8,-0.0211606497704387,-0.0265659092267059,3852188032.74951
"801",1992,9,0.0144383279258898,0.0150429957412464,3760718564.27062
"802",1992,10,0.0124459575111258,0.0224625263106002,3818245946.51615
"803",1992,11,0.04362194528589,0.0763029884482759,3863074370.47949
"804",1992,12,0.0181415615449631,0.0389657414351599,4022616229.33874
"805",1993,1,0.0116318641041883,0.070330206939864,4117121271.22382
"806",1993,2,0.00343941242481515,-0.0154981701506819,4163904148.03128
"807",1993,3,0.0255269567251809,0.0288584050906229,4175713679.40153
"808",1993,4,-0.0280831275842984,-0.0183168073473289,4302963168.25888
"809",1993,5,0.0310241387164773,0.0406368489500121,4183757720.77767
"810",1993,6,0.00559263031870449,0.0132151112718209,4309320308.69162
"811",1993,7,-0.00104041938657391,0.0131100363736048,4376624162.08968
"812",1993,8,0.0396227344681377,0.0409597814500592,4371940649.37109
"813",1993,9,0.00139668890404935,0.0291603966430716,4540207977.12515
"814",1993,10,0.0163080436092767,0.0414030210560415,4562507382.07043
"815",1993,11,-0.0163587899060658,-0.0243447152580071,4635622278.65593
"816",1993,12,0.0187426203483974,0.0119407517317212,4559166375.75943
"817",1994,1,0.0311301140497274,0.0501383408557854,4675114822.20584
"818",1994,2,-0.0233788475032743,-0.00659433908123167,4821239108.11519
"819",1994,3,-0.0450767997337529,-0.0442813974323897,4707669082.99468
"820",1994,4,0.00952802866626728,-0.0150074283037192,4502990740.30209
"821",1994,5,0.00890194931016551,-0.00207788553868114,4538624799.02448
"822",1994,6,-0.0272112251436721,-0.0277384973458111,4578066677.80619
"823",1994,7,0.0308709183840039,0.014660292618949,4460376343.44409
"824",1994,8,0.0437488407511191,0.0397086928772978,4595594085.25163
"825",1994,9,-0.0193187055128627,0.00719319194432064,4780272937.0389
"826",1994,10,0.0172220401876869,0.00106979081173181,4688677845.55018
"827",1994,11,-0.0365990348740301,-0.04335016877127,4763276162.59858
"828",1994,12,0.0130268542945483,-0.0124348634204136,4575258335.00447
"829",1995,1,0.0221610620641837,0.0319396479629353,4629732614.1949
"830",1995,2,0.0401707866805092,0.0315867144067791,4722422956.17698
"831",1995,3,0.0263889313119604,0.0186120514492815,4902273362.81214
"832",1995,4,0.0254823854400427,0.0245591085534196,5037697553.15497
"833",1995,5,0.0342888445451508,0.0199569899996535,5157052380.03275
